Tempo_unidade_s,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.005,7.350,nan,nan,44.900,31.540,36.780,14.000,480.000,49.000,25.000,32.000,1286.082,47.109
0.5,0.015,5.760,nan,nan,32.900,23.080,30.640,10.000,480.000,49.000,25.000,32.000,1277.168,46.788
0.5,0.020,5.930,nan,nan,39.550,28.400,34.020,6.000,480.000,50.000,25.000,32.000,1264.935,46.294
0.5,0.005,6.690,nan,nan,42.350,30.260,35.140,8.000,480.000,50.000,25.000,32.000,1258.348,46.069
0.5,0.015,6.405,nan,nan,41.500,29.660,34.480,8.000,480.000,50.000,25.000,32.000,1252.558,45.858
0.5,0.015,7.785,nan,nan,50.500,36.200,38.920,9.000,480.000,50.000,25.000,32.000,1251.592,45.793
0.5,0.010,7.935,nan,nan,51.300,36.880,39.600,12.000,480.000,50.000,25.000,32.000,1258.065,46.039
0.5,0.015,8.120,nan,nan,51.100,36.440,39.600,12.000,480.000,50.000,25.000,32.000,1265.633,46.313
0.5,0.015,8.255,nan,nan,51.000,36.060,39.600,14.000,480.000,50.000,25.000,32.000,1273.952,46.634
0.5,0.010,8.030,nan,nan,50.600,35.900,39.600,14.000,480.000,50.000,25.000,32.000,1279.308,46.818
0.5,0.015,8.485,nan,nan,53.350,37.800,41.840,14.000,480.000,51.000,25.000,32.000,1289.747,47.189
0.5,0.015,10.435,nan,nan,62.300,43.780,64.860,20.000,480.000,51.000,25.000,32.000,1313.290,47.994
0.5,0.010,12.910,nan,nan,75.100,52.360,76.960,30.000,480.000,51.000,25.000,32.000,1347.350,49.243
0.5,0.015,15.490,nan,nan,85.950,59.200,75.200,42.000,480.000,51.000,25.000,32.000,1394.418,50.949
0.5,0.015,16.980,nan,nan,89.250,61.220,75.200,50.000,480.000,51.000,25.000,33.000,1444.997,52.773
0.5,0.015,17.590,nan,nan,89.850,61.720,74.060,56.000,480.000,51.000,25.000,33.000,1493.327,54.554
0.5,0.015,19.185,nan,nan,95.450,65.460,73.500,63.000,480.000,51.000,25.000,33.000,1545.562,56.448
0.5,0.015,20.470,nan,nan,98.000,67.060,72.960,72.000,480.000,51.000,25.000,33.000,1600.595,58.463
0.5,0.015,21.140,nan,nan,98.000,67.900,72.480,77.000,480.000,52.000,25.000,33.000,1654.880,60.458
0.5,0.015,21.520,nan,nan,98.000,68.000,72.400,81.000,480.000,52.000,25.000,33.000,1702.115,62.198
0.5,0.020,22.335,nan,nan,98.000,68.900,72.400,84.000,480.000,52.000,25.000,33.000,1748.475,63.898
0.5,0.020,23.160,nan,nan,98.000,69.620,71.840,90.000,480.000,52.000,25.000,33.500,1794.628,65.598
0.5,0.015,23.635,nan,nan,98.000,70.095,71.200,94.000,480.000,52.000,25.000,34.000,1835.946,67.148
0.5,0.015,24.060,nan,nan,98.000,70.640,71.200,97.000,480.000,53.000,25.000,34.000,1882.100,68.844
0.5,0.025,25.105,nan,nan,98.000,70.300,71.200,103.000,480.000,53.000,25.000,34.500,1928.800,70.553
0.5,0.015,26.420,nan,nan,98.200,69.140,71.200,106.000,480.000,53.000,25.000,35.000,1970.272,72.084
0.5,0.025,27.185,nan,nan,98.250,68.580,70.900,112.000,480.000,53.000,25.000,35.000,2010.853,73.564
0.5,0.025,27.225,nan,nan,97.350,67.420,69.720,118.000,480.000,54.000,25.000,36.000,2047.672,74.903
0.5,0.015,11.995,nan,nan,32.100,20.720,20.660,88.000,480.000,54.000,25.000,36.000,1856.675,75.003
0.5,0.020,0.020,nan,nan,0.150,0.140,4.300,17.000,480.000,54.000,25.000,36.000,1214.527,73.493
0.5,0.020,4.175,nan,nan,37.300,24.360,31.240,6.000,480.000,54.000,25.000,36.000,1119.967,71.719
0.5,0.020,10.740,nan,nan,56.650,38.720,79.900,18.000,480.000,55.000,25.000,36.000,1485.350,70.648
0.5,0.025,12.535,nan,nan,65.300,44.680,90.620,32.000,480.000,55.000,25.000,36.000,1476.425,70.253
0.5,0.015,15.290,nan,nan,80.200,54.960,90.220,44.000,480.000,55.000,25.000,36.000,1478.217,70.318
0.5,0.025,17.190,nan,nan,89.050,60.860,88.880,56.000,480.000,55.000,25.000,36.000,1486.105,70.698
0.5,0.015,19.115,nan,nan,96.150,65.780,86.720,62.000,480.000,55.000,25.000,36.000,1496.388,71.178
0.5,0.025,19.715,nan,nan,98.150,67.220,84.860,69.000,480.000,56.000,25.000,36.000,1509.290,71.793
0.5,0.015,20.035,nan,nan,98.150,67.180,83.780,72.000,480.000,56.000,25.000,36.000,1522.395,72.428
0.5,0.020,19.980,nan,nan,98.000,67.000,83.080,73.000,480.000,56.000,25.000,36.000,1533.705,72.998
0.5,0.020,19.930,nan,nan,98.000,67.020,82.800,74.000,480.000,56.000,25.000,36.000,1544.423,73.478
0.5,0.020,20.265,nan,nan,98.600,67.080,82.800,76.000,480.000,56.000,25.000,37.000,1554.558,73.953
0.5,0.025,20.220,nan,nan,98.700,67.020,82.660,76.000,480.000,57.000,25.000,37.000,1564.567,74.439
0.5,0.015,20.145,nan,nan,98.100,67.000,82.400,78.000,480.000,57.000,25.000,37.000,1575.497,74.954
0.5,0.025,20.495,nan,nan,98.000,67.000,82.340,76.000,480.000,57.000,25.000,37.000,1584.625,75.403
0.5,0.020,20.455,nan,nan,98.500,67.340,81.820,78.000,480.000,57.000,25.000,37.000,1593.392,75.833
0.5,0.020,20.405,nan,nan,99.000,67.000,81.680,78.000,480.000,57.000,25.000,37.000,1602.140,76.228
0.5,0.020,20.790,-15.300,0.034,99.000,67.000,81.820,78.000,480.000,58.000,25.000,37.000,1610.500,76.623
0.5,0.025,20.790,-15.300,0.034,99.000,67.020,81.600,80.000,480.000,58.000,25.000,37.000,1615.955,76.894
0.5,0.015,20.790,-15.300,0.034,99.000,67.000,81.600,80.000,480.000,58.000,25.000,37.000,1620.633,77.114
0.5,0.025,20.775,-15.300,0.034,99.000,67.040,81.600,81.000,480.000,58.000,25.000,37.000,1626.740,77.434
0.5,0.020,20.760,-15.300,0.034,99.000,67.400,81.600,81.000,480.000,58.000,25.000,37.500,1632.747,77.688
0.5,0.025,21.135,-15.300,0.034,98.500,67.760,81.600,81.000,480.000,59.000,25.000,38.000,1644.590,78.249
0.5,0.015,21.140,-15.300,0.034,98.650,68.000,81.280,83.000,480.000,59.000,25.000,38.000,1651.275,78.578
0.5,0.025,21.150,-15.300,0.034,98.950,68.000,80.400,83.000,480.000,59.000,25.000,38.000,1658.045,78.873
0.5,0.025,21.150,-15.300,0.034,99.000,68.000,80.400,83.000,480.000,59.000,25.000,38.000,1664.872,79.243
0.5,0.020,21.515,-15.300,0.034,98.700,68.000,80.400,85.000,480.000,60.000,25.000,38.000,1669.653,79.459
0.5,0.025,21.510,-15.300,0.034,98.200,68.000,80.400,84.000,480.000,60.000,25.000,38.000,1676.870,79.798
0.5,0.025,21.510,-15.300,0.034,98.000,68.000,80.400,84.000,480.000,60.000,25.000,38.000,1677.017,79.808
0.5,0.015,21.125,-15.300,0.034,98.250,68.000,80.480,85.000,480.000,60.000,25.000,38.000,1675.855,79.748
0.5,0.020,21.510,-15.300,0.034,98.150,68.000,83.320,86.000,480.000,60.000,25.000,38.000,1677.668,79.843
0.5,0.025,21.510,-15.300,0.034,98.050,68.000,84.300,86.000,480.000,61.000,25.000,39.000,1682.860,80.088
0.5,0.025,21.510,-15.300,0.034,98.000,68.000,84.400,86.000,480.000,61.000,25.000,39.000,1690.215,80.434
0.5,0.025,21.895,-15.300,0.034,98.400,68.000,84.400,86.000,480.000,61.000,25.000,39.000,1696.987,80.738
0.5,0.020,21.900,-15.300,0.034,98.850,68.000,84.220,88.000,480.000,61.000,25.000,39.000,1703.692,81.079
0.5,0.025,21.925,-15.300,0.034,99.000,68.000,84.000,87.000,480.000,62.000,25.000,39.000,1712.707,81.484
0.5,0.015,21.930,-15.300,0.034,99.000,68.000,84.000,88.000,480.000,62.000,25.000,39.000,1717.172,81.688
0.5,0.025,21.930,-15.300,0.034,99.000,68.160,84.380,88.000,480.000,62.000,25.000,39.000,1725.822,82.119
0.5,0.020,22.325,-15.300,0.034,98.950,68.940,84.140,89.000,480.000,62.000,25.000,39.000,1734.100,82.514
0.5,0.025,22.330,-15.300,0.034,99.000,69.000,84.000,92.000,480.000,62.000,25.000,40.000,1740.770,82.819
0.5,0.025,22.335,-15.300,0.034,98.700,69.000,84.000,92.000,480.000,63.000,25.000,40.000,1749.780,83.268
0.5,0.020,22.365,-15.300,0.034,98.900,69.000,83.460,91.000,480.000,63.000,25.000,40.000,1755.915,83.554
0.5,0.025,22.755,-15.300,0.034,99.000,69.000,82.800,93.000,480.000,63.000,25.000,40.000,1757.790,83.653
0.5,0.025,22.370,-15.300,0.034,99.000,69.000,82.800,92.000,480.000,63.000,25.000,40.000,1759.305,83.738
0.5,0.025,22.760,-15.300,0.034,99.000,69.000,82.800,93.000,480.000,63.000,25.000,41.000,1762.125,83.873
0.5,0.020,22.765,-15.300,0.034,99.000,69.000,82.800,93.000,480.000,64.000,25.000,41.000,1766.435,84.059
0.5,0.025,22.765,-15.300,0.034,99.000,69.000,82.800,93.000,480.000,64.000,25.000,41.000,1770.928,84.268
0.5,0.025,22.765,-15.300,0.034,99.000,69.000,82.420,94.000,480.000,64.000,25.000,41.000,1776.203,84.554
0.5,0.020,22.765,-15.300,0.034,99.000,69.020,82.400,94.000,480.000,64.000,25.000,41.000,1781.428,84.788
0.5,0.025,23.150,-15.300,0.034,99.000,69.260,82.400,95.000,480.000,65.000,25.000,41.000,1787.480,85.079
0.5,0.025,22.765,-15.300,0.034,99.000,69.580,82.400,94.000,480.000,65.000,25.000,42.000,1790.100,85.203
0.5,0.020,23.150,-15.300,0.034,99.000,69.860,82.300,97.000,480.000,65.000,25.000,42.000,1793.535,85.378
0.5,0.025,23.175,-15.300,0.034,99.000,70.000,82.000,98.000,480.000,65.000,25.000,42.000,1798.005,85.589
0.5,0.025,23.210,-15.300,0.034,99.000,70.000,82.480,98.000,480.000,65.000,25.000,42.000,1804.835,85.923
0.5,0.020,23.250,-15.300,0.034,99.000,70.000,84.820,100.000,480.000,66.000,25.000,42.000,1811.260,86.213
0.5,0.025,23.620,-15.300,0.034,99.000,70.000,84.980,98.000,480.000,66.000,25.000,42.000,1817.013,86.519
0.5,0.025,23.230,-15.300,0.034,99.000,70.000,84.800,99.000,480.000,66.000,25.000,43.000,1819.828,86.624
0.5,0.030,23.620,-15.300,0.034,99.000,70.000,86.220,99.000,480.000,66.000,25.000,43.000,1822.847,86.763
0.5,0.025,23.635,-15.300,0.034,99.000,70.000,86.820,99.000,480.000,66.000,25.000,43.000,1824.888,86.888
0.5,0.020,23.635,-15.300,0.034,99.000,70.000,86.520,99.000,480.000,67.000,25.000,43.000,1828.570,87.054
0.5,0.025,23.635,-15.300,0.034,99.000,70.000,86.400,99.000,480.000,67.000,25.000,43.000,1830.425,87.138
0.5,0.025,23.635,-15.300,0.034,99.000,70.000,86.040,100.000,480.000,67.000,25.000,43.500,1831.945,87.223
0.5,0.020,23.635,-15.300,0.034,99.150,70.020,84.920,100.000,480.000,67.000,25.000,44.000,1833.705,87.288
0.5,0.025,23.635,-15.300,0.034,99.400,70.000,85.500,101.000,480.000,67.000,25.000,44.000,1834.903,87.368
0.5,0.025,23.635,-15.300,0.034,99.150,70.000,85.620,101.000,480.000,68.000,25.000,44.000,1832.325,87.233
0.5,0.025,23.635,-15.300,0.034,99.000,70.000,85.480,101.000,480.000,68.000,25.000,44.000,1828.862,87.084
0.5,0.020,23.635,-15.300,0.034,99.000,70.000,85.200,100.000,480.000,68.000,25.000,44.000,1824.457,86.873
0.5,0.025,23.230,-15.300,0.034,99.000,70.000,85.200,99.000,480.000,68.000,25.000,44.500,1820.110,86.648
0.5,0.030,23.630,-15.300,0.034,99.000,70.000,85.200,98.000,480.000,68.000,25.000,45.000,1815.688,86.469
0.5,0.025,23.250,-15.300,0.034,99.000,70.000,85.200,99.000,480.000,69.000,25.000,45.000,1809.888,86.173
0.5,0.025,23.225,-15.300,0.034,99.000,70.000,85.280,99.000,480.000,69.000,25.000,45.000,1802.135,85.828
0.5,0.020,23.170,-15.300,0.034,99.000,69.980,86.740,98.000,480.000,69.000,25.000,45.000,1796.400,85.539
0.5,0.025,23.150,348.865,4.257,99.000,69.440,87.160,97.000,480.000,69.000,25.000,45.000,1788.835,85.178
0.5,0.025,22.765,363.185,11.347,99.000,69.040,86.800,96.000,480.000,69.000,25.000,45.000,1780.825,84.788
0.5,0.020,22.765,-200.000,8.105,99.000,69.000,86.800,94.000,480.000,69.000,25.000,45.000,1773.330,84.433
0.5,0.025,22.765,-25.600,7.762,99.000,69.000,88.720,96.000,480.000,70.000,25.000,45.000,1764.880,84.009
0.5,0.025,22.760,471.380,7.841,99.000,69.000,88.820,93.000,480.000,70.000,25.000,45.000,1757.525,83.653
0.5,0.020,22.335,383.660,7.881,99.000,69.000,88.800,94.000,480.000,70.000,25.000,45.000,1748.678,83.258
0.5,0.025,22.330,385.800,7.894,99.000,69.000,88.680,94.000,480.000,70.000,25.000,45.000,1740.422,82.828
0.5,0.025,22.330,385.170,7.901,99.050,68.820,88.140,92.000,480.000,70.000,25.000,45.000,1732.335,82.473
0.5,0.020,21.930,368.185,7.905,99.000,68.060,87.200,90.000,480.000,71.000,25.000,45.000,1725.742,82.149
0.5,0.025,21.930,341.765,7.905,99.000,68.000,88.420,90.000,480.000,71.000,25.000,45.000,1719.130,81.784
0.5,0.015,21.930,319.455,7.905,99.000,68.000,89.260,90.000,480.000,71.000,25.000,45.000,1713.610,81.539
0.5,0.025,21.930,312.920,7.902,99.050,68.000,89.340,89.000,480.000,71.000,25.000,45.000,1708.390,81.318
0.5,0.025,21.910,309.770,7.896,99.100,68.000,89.200,88.000,480.000,72.000,25.000,45.000,1703.053,81.064
0.5,0.020,21.895,306.730,7.889,99.350,68.000,89.200,89.000,480.000,72.000,25.000,45.000,1697.625,80.828
0.5,0.025,21.510,303.115,7.882,99.000,68.000,89.280,86.000,480.000,72.000,25.000,45.000,1693.555,80.608
0.5,0.025,21.510,298.090,7.873,99.000,68.000,90.820,88.000,480.000,72.000,25.000,45.000,1688.812,80.383
0.5,0.020,21.510,270.580,7.862,99.000,68.000,90.220,88.000,480.000,72.000,25.000,45.000,1685.513,80.238
0.5,0.025,21.510,235.800,7.850,99.000,68.000,90.000,88.000,480.000,73.000,25.000,45.000,1682.138,80.059
0.5,0.015,21.510,226.570,7.838,99.050,68.000,89.980,88.000,480.000,73.000,25.000,45.000,1679.508,79.934
0.5,0.025,21.510,220.190,7.821,99.500,68.000,88.500,88.000,480.000,73.000,25.000,45.000,1676.713,79.798
0.5,0.025,21.510,216.245,7.804,99.500,67.740,79.980,87.000,480.000,73.000,25.000,45.000,1673.082,79.638
0.5,0.020,5.280,209.195,9.399,12.600,7.880,16.700,57.000,480.000,73.000,25.000,45.000,1625.003,77.668
0.5,0.025,6.855,191.250,16.037,39.900,27.320,42.520,17.000,480.000,74.000,25.000,45.000,1590.020,75.558
0.5,0.015,12.090,159.580,13.750,61.750,41.780,61.420,32.000,480.000,74.000,25.000,45.000,1558.260,74.168
0.5,0.025,10.815,159.070,10.057,44.650,29.740,34.580,52.000,480.000,74.000,25.000,45.000,1492.600,72.928
0.5,0.015,2.005,162.030,12.270,12.400,8.420,17.280,17.000,480.000,74.000,25.000,45.000,1404.692,70.319
0.5,0.025,7.290,159.555,16.389,36.000,25.760,44.720,13.000,480.000,74.000,25.000,44.000,1850.790,67.803
0.5,0.015,1.460,149.820,15.526,0.000,0.000,0.020,20.000,480.000,74.000,25.000,44.000,1780.203,65.393
0.5,0.020,0.000,145.230,17.990,0.000,0.000,0.000,9.000,480.000,74.000,25.000,44.000,1668.250,61.228
0.5,0.015,0.200,141.845,19.132,3.100,2.240,13.760,7.000,480.000,74.000,25.000,44.000,1574.695,57.659
0.5,0.020,9.460,133.610,18.962,52.600,35.580,51.320,14.000,480.000,74.000,25.000,44.000,1538.727,56.294
0.5,0.015,11.995,128.820,13.436,62.650,42.340,69.660,32.000,480.000,74.000,25.000,44.000,1521.592,55.694
0.5,0.015,15.330,147.470,10.560,80.850,54.920,73.480,49.000,480.000,74.000,25.000,43.500,1521.138,55.683
0.5,0.015,18.775,167.885,8.727,95.400,64.480,83.180,67.000,480.000,74.000,25.000,43.000,1533.250,56.078
0.5,0.015,20.260,185.715,7.867,99.700,67.040,84.820,75.000,480.000,74.000,25.000,43.000,1559.010,57.018
0.5,0.015,20.495,189.140,7.577,99.550,67.140,85.160,78.000,480.000,75.000,25.000,43.000,1587.843,58.073
0.5,0.015,20.790,189.245,7.513,100.000,67.000,85.520,81.000,480.000,75.000,25.000,43.000,1614.315,59.053
0.5,0.015,20.760,188.355,7.501,100.000,67.740,85.240,82.000,480.000,75.000,25.000,43.000,1643.120,60.098
0.5,0.020,21.525,184.860,7.503,100.000,68.000,84.460,84.000,480.000,75.000,25.000,43.000,1670.040,61.079
0.5,0.015,21.510,179.700,7.529,99.900,68.000,82.480,85.000,480.000,75.000,25.000,43.000,1698.955,62.158
0.5,0.015,21.930,174.370,7.603,99.900,68.760,80.800,88.000,480.000,75.000,25.000,43.000,1725.547,63.124
0.5,0.025,22.725,168.065,7.716,99.550,69.000,82.820,91.000,480.000,75.000,25.000,43.000,1752.362,64.098
0.5,0.015,22.760,164.520,7.837,100.000,69.040,98.400,94.000,480.000,75.000,25.000,43.000,1777.592,65.019
0.5,0.015,23.195,161.190,7.954,99.900,69.980,93.760,96.000,480.000,75.000,25.000,43.000,1803.270,65.968
0.5,0.020,23.250,158.345,8.067,99.950,70.240,92.000,98.000,480.000,76.000,25.000,43.000,1831.660,67.029
0.5,0.020,24.035,155.635,8.167,99.100,70.240,87.820,100.000,480.000,76.000,25.000,43.500,1858.517,68.003
0.5,0.020,24.470,155.170,8.248,99.650,70.960,97.420,103.000,480.000,76.000,25.000,44.000,1882.408,68.889
0.5,0.015,24.530,154.525,8.324,99.850,70.860,98.260,105.000,480.000,76.000,25.000,44.000,1905.925,69.763
0.5,0.020,25.155,154.650,8.381,99.650,70.440,98.100,108.000,480.000,76.000,25.000,44.000,1929.312,70.593
0.5,0.020,21.010,155.715,8.472,73.600,51.300,64.820,107.000,480.000,76.000,25.000,45.000,1937.078,70.988
0.5,0.025,12.435,152.620,12.951,57.450,41.260,58.180,52.000,480.000,76.000,25.000,45.000,1916.590,70.138
0.5,0.015,11.425,134.755,10.769,37.650,25.920,32.340,68.000,480.000,76.000,25.000,45.000,1885.510,69.209
0.5,0.015,0.000,134.430,15.550,0.000,0.000,0.000,20.000,480.000,77.000,25.000,45.000,1823.647,66.843
0.5,0.025,0.725,120.780,18.202,5.550,4.060,16.840,10.000,480.000,77.000,25.000,45.000,1757.195,64.289
0.5,0.015,10.055,103.745,18.464,47.500,33.180,50.200,15.000,480.000,77.000,25.000,45.000,1704.612,62.428
0.5,0.015,11.775,98.670,15.453,53.800,36.960,84.600,26.000,480.000,77.000,25.000,45.000,1666.455,61.033
0.5,0.015,12.485,100.645,14.174,59.550,40.540,89.600,32.000,480.000,77.000,25.000,45.000,1641.655,60.083
0.5,0.025,16.085,104.860,11.665,78.900,53.560,89.320,50.000,480.000,77.000,25.000,45.000,1640.655,60.009
0.5,0.015,20.275,114.285,9.096,97.150,66.000,89.200,75.000,480.000,77.000,25.000,45.000,1658.125,60.643
0.5,0.015,21.515,131.705,8.314,100.000,68.000,87.640,83.000,480.000,77.000,25.000,44.500,1686.872,61.693
0.5,0.015,21.920,142.470,8.200,100.000,68.260,82.940,87.000,480.000,77.000,25.000,44.000,1713.820,62.703
0.5,0.015,22.325,146.475,8.179,100.000,69.000,80.320,91.000,480.000,77.000,25.000,44.000,1742.900,63.748
0.5,0.025,21.915,151.010,8.172,95.700,66.200,70.280,92.000,480.000,77.000,25.000,44.000,1769.028,64.739
0.5,0.015,15.845,153.205,8.842,65.000,45.140,52.280,78.000,480.000,77.000,25.000,44.000,1771.178,64.893
0.5,0.015,12.805,149.435,12.196,53.700,37.340,48.020,43.000,480.000,78.000,25.000,44.000,1742.153,63.788
0.5,0.015,13.975,139.330,13.075,65.600,45.400,67.520,38.000,480.000,78.000,25.000,44.000,1721.633,62.999
0.5,0.025,17.875,134.265,10.332,84.800,58.600,81.060,62.000,480.000,78.000,25.000,44.000,1726.225,63.153
0.5,0.015,22.325,135.250,8.858,99.150,68.520,76.120,84.000,480.000,78.000,25.000,44.000,1749.060,63.973
0.5,0.015,22.700,139.155,8.448,99.050,68.480,69.600,92.000,480.000,78.000,25.000,44.000,1775.135,64.948
0.5,0.025,16.745,142.415,8.759,67.950,47.040,53.500,83.000,480.000,78.000,25.000,44.000,1780.047,65.219
0.5,0.015,13.825,140.975,12.218,61.200,42.560,53.180,44.000,480.000,78.000,25.000,44.000,1760.233,64.409
0.5,0.015,17.660,133.585,10.985,81.750,57.060,65.980,62.000,480.000,78.000,25.000,44.000,1763.188,64.509
0.5,0.015,18.840,132.645,9.183,80.250,55.720,59.200,79.000,480.000,78.000,25.000,44.000,1777.500,65.083
0.5,0.025,13.220,135.315,10.292,55.400,38.440,48.860,58.000,480.000,78.000,25.000,44.000,1761.600,64.523
0.5,0.015,16.175,133.240,12.319,74.500,51.660,61.300,50.000,480.000,79.000,25.000,44.000,1755.315,64.213
0.5,0.015,16.770,131.580,9.709,75.350,52.260,56.940,69.000,480.000,79.000,25.000,44.000,1764.053,64.564
0.5,0.025,16.095,133.445,9.565,71.450,49.960,55.260,68.000,480.000,79.000,25.000,44.000,1772.253,64.873
0.5,0.015,15.830,133.885,10.012,72.150,50.260,60.780,62.000,480.000,79.000,25.000,44.000,1771.415,64.809
0.5,0.015,19.295,134.090,9.813,83.200,57.920,62.340,75.000,480.000,79.000,25.000,44.000,1783.985,65.288
0.5,0.025,17.845,136.690,9.256,78.350,54.660,58.980,73.000,480.000,79.000,25.000,44.000,1794.267,65.678
0.5,0.015,15.855,138.530,9.299,66.950,46.660,53.500,69.000,480.000,79.000,25.000,44.000,1792.480,65.653
0.5,0.015,13.500,138.315,11.234,56.400,39.160,48.580,44.000,480.000,79.000,25.000,44.000,1765.287,64.663
0.5,0.015,13.310,134.215,12.576,57.100,39.300,62.880,34.000,480.000,79.000,25.000,44.000,1734.875,63.534
0.5,0.025,13.675,130.575,12.665,63.550,43.700,81.660,36.000,480.000,79.000,25.000,43.500,1711.485,62.639
0.5,0.015,16.570,129.680,11.055,78.900,54.160,82.340,53.000,480.000,79.000,25.000,43.000,1707.520,62.479
0.5,0.015,20.145,132.920,9.167,94.150,64.880,79.140,73.000,480.000,79.000,25.000,43.000,1723.457,63.048
0.5,0.015,22.335,140.295,8.467,100.000,69.000,77.360,85.000,480.000,80.000,25.000,43.000,1745.957,63.873
0.5,0.025,22.765,149.315,8.313,100.000,69.000,75.800,89.000,480.000,80.000,25.000,43.000,1770.783,64.789
0.5,0.015,23.160,156.535,8.291,100.000,69.640,71.560,91.000,480.000,80.000,25.000,43.000,1793.935,65.648
0.5,0.015,22.155,160.520,8.285,92.950,65.080,65.680,92.000,480.000,80.000,25.000,43.000,1815.200,66.439
0.5,0.025,15.980,165.335,8.921,65.200,45.560,52.640,78.000,480.000,80.000,25.000,44.000,1811.610,66.393
0.5,0.015,12.445,161.355,12.320,49.750,34.820,56.080,40.000,480.000,80.000,25.000,43.500,1777.478,65.108
0.5,0.015,12.595,153.345,13.500,53.300,37.060,71.280,31.000,480.000,80.000,25.000,43.000,1737.862,63.644
0.5,0.025,12.330,148.010,13.510,54.000,36.960,86.860,29.000,480.000,80.000,25.000,43.000,1701.105,62.293
0.5,0.015,8.005,144.825,13.884,36.700,24.840,52.740,25.000,480.000,81.000,25.000,43.000,1653.438,60.583
0.5,0.015,11.805,139.960,14.260,56.750,38.360,97.540,28.000,480.000,81.000,25.000,43.000,1625.128,59.483
0.5,0.015,14.125,137.255,12.132,70.000,47.400,96.500,41.000,480.000,81.000,25.000,43.000,1614.660,59.089
0.5,0.020,18.050,141.850,9.531,89.000,60.080,95.500,62.000,480.000,81.000,25.000,43.000,1622.310,59.338
0.5,0.015,20.625,151.995,8.352,99.900,67.640,93.820,77.000,480.000,81.000,25.000,43.000,1642.517,60.078
0.5,0.015,21.530,166.510,7.944,100.000,68.000,93.280,82.000,480.000,81.000,25.000,43.000,1666.278,60.963
0.5,0.020,21.510,176.295,7.880,100.000,68.000,92.800,89.000,480.000,81.000,25.000,43.000,1694.415,61.964
0.5,0.020,21.930,181.015,7.914,100.000,68.540,92.000,91.000,480.000,81.000,25.000,43.500,1721.620,62.953
0.5,0.015,22.340,184.635,7.963,100.000,69.000,92.000,90.000,480.000,81.000,25.000,44.000,1749.293,64.003
0.5,0.015,22.765,186.225,7.988,100.000,69.080,92.000,94.000,480.000,81.000,25.000,44.000,1777.575,65.014
0.5,0.025,23.585,189.225,8.035,100.000,69.980,92.000,96.000,480.000,82.000,25.000,44.000,1806.092,66.098
0.5,0.015,23.640,192.570,8.103,99.950,70.360,91.620,99.000,480.000,82.000,25.000,44.000,1835.622,67.178
0.5,0.015,24.045,195.850,8.170,99.450,70.360,84.160,101.000,480.000,82.000,25.000,44.000,1866.289,68.318
0.5,0.020,21.890,202.490,8.291,86.300,61.580,63.340,101.000,480.000,82.000,25.000,45.000,1893.342,69.328
0.5,0.020,16.950,206.505,10.102,74.900,53.200,59.820,79.000,480.000,82.000,25.000,45.000,1901.803,69.608
0.5,0.020,21.080,207.805,9.722,82.500,58.520,61.620,92.000,480.000,82.000,25.000,45.000,1923.272,70.419
0.5,0.015,14.835,214.800,10.147,62.150,43.980,52.640,77.000,480.000,83.000,25.000,45.000,1930.630,70.694
0.5,0.025,17.990,214.555,11.434,77.150,54.000,68.120,68.000,480.000,83.000,25.000,45.000,1938.043,70.923
0.5,0.015,21.815,217.830,9.472,83.100,58.240,63.140,97.000,480.000,83.000,25.000,46.000,1960.850,71.804
0.5,0.025,23.185,229.565,9.851,89.500,61.700,66.340,97.000,480.000,83.000,25.000,46.000,1993.183,72.919
0.5,0.025,9.835,235.275,10.465,27.600,19.480,25.700,80.000,480.000,83.000,25.000,46.000,1983.970,72.783
0.5,0.015,0.000,228.030,16.596,0.000,0.000,4.580,19.000,480.000,83.000,25.000,46.000,1939.847,71.034
0.5,0.020,5.275,200.885,18.475,29.900,20.780,43.300,12.000,480.000,83.000,25.000,46.000,1905.207,69.649
0.5,0.020,13.310,185.845,15.297,60.300,42.900,75.600,36.000,480.000,83.000,25.000,46.000,1897.240,69.444
0.5,0.020,18.055,190.465,12.029,77.000,54.460,82.100,62.000,480.000,84.000,25.000,46.000,1919.853,70.259
0.5,0.015,24.565,212.350,9.760,93.350,65.240,74.700,97.000,480.000,84.000,25.000,46.000,1961.955,71.813
0.5,0.025,12.920,232.585,10.523,48.500,33.660,48.300,80.000,480.000,84.000,25.000,46.000,1977.153,72.403
0.5,0.015,17.495,228.470,12.689,73.050,50.100,66.640,63.000,480.000,84.000,25.000,46.000,1996.335,73.043
0.5,0.025,18.350,225.330,10.219,71.600,48.920,58.360,88.000,480.000,84.000,25.000,46.000,2025.955,74.169
